"GEO_ID","id"
"S0502_C04_010M","Margin of Error!!Foreign born; Entered before 2000!!Foreign-born population!!WORLD REGION OF BIRTH OF FOREIGN BORN!!Northern America"
"S0502_C04_011E","Estimate!!Foreign born; Entered before 2000!!Foreign-born population!!SEX AND AGE!!Male"
"S0502_C04_011M","Margin of Error!!Foreign born; Entered before 2000!!Foreign-born population!!SEX AND AGE!!Male"
"S0502_C04_012E","Estimate!!Foreign born; Entered before 2000!!Foreign-born population!!SEX AND AGE!!Female"
"S0502_C04_012M","Margin of Error!!Foreign born; Entered before 2000!!Foreign-born population!!SEX AND AGE!!Female"
"S0502_C04_013E","Estimate!!Foreign born; Entered before 2000!!Foreign-born population!!SEX AND AGE!!Under 5 years"
"S0502_C04_013M","Margin of Error!!Foreign born; Entered before 2000!!Foreign-born population!!SEX AND AGE!!Under 5 years"
"S0502_C04_014E","Estimate!!Foreign born; Entered before 2000!!Foreign-born population!!SEX AND AGE!!5 to 17 years"
"S0502_C04_014M","Margin of Error!!Foreign born; Entered before 2000!!Foreign-born population!!SEX AND AGE!!5 to 17 years"
"S0502_C04_015E","Estimate!!Foreign born; Entered before 2000!!Foreign-born population!!SEX AND AGE!!18 to 24 years"
"S0502_C04_015M","Margin of Error!!Foreign born; Entered before 2000!!Foreign-born population!!SEX AND AGE!!18 to 24 years"
"S0502_C04_016E","Estimate!!Foreign born; Entered before 2000!!Foreign-born population!!SEX AND AGE!!25 to 44 years"
"S0502_C04_016M","Margin of Error!!Foreign born; Entered before 2000!!Foreign-born population!!SEX AND AGE!!25 to 44 years"
"S0502_C04_017E","Estimate!!Foreign born; Entered before 2000!!Foreign-born population!!SEX AND AGE!!45 to 54 years"
"S0502_C04_017M","Margin of Error!!Foreign born; Entered before 2000!!Foreign-born population!!SEX AND AGE!!45 to 54 years"
"S0502_C04_018E","Estimate!!Foreign born; Entered before 2000!!Foreign-born population!!SEX AND AGE!!55 to 64 years"
"S0502_C04_018M","Margin of Error!!Foreign born; Entered before 2000!!Foreign-born population!!SEX AND AGE!!55 to 64 years"
"S0502_C04_019E","Estimate!!Foreign born; Entered before 2000!!Foreign-born population!!SEX AND AGE!!65 to 74 years"
"S0502_C04_019M","Margin of Error!!Foreign born; Entered before 2000!!Foreign-born population!!SEX AND AGE!!65 to 74 years"
"S0502_C04_020E","Estimate!!Foreign born; Entered before 2000!!Foreign-born population!!SEX AND AGE!!75 to 84 years"
"S0502_C04_020M","Margin of Error!!Foreign born; Entered before 2000!!Foreign-born population!!SEX AND AGE!!75 to 84 years"
"S0502_C04_021E","Estimate!!Foreign born; Entered before 2000!!Foreign-born population!!SEX AND AGE!!85 years and over"
"S0502_C04_021M","Margin of Error!!Foreign born; Entered before 2000!!Foreign-born population!!SEX AND AGE!!85 years and over"
"S0502_C04_022E","Estimate!!Foreign born; Entered before 2000!!Foreign-born population!!SEX AND AGE!!Median age (years)"
"S0502_C04_022M","Margin of Error!!Foreign born; Entered before 2000!!Foreign-born population!!SEX AND AGE!!Median age (years)"
"S0502_C04_023E","Estimate!!Foreign born; Entered before 2000!!Foreign-born population!!RACE AND HISPANIC OR LATINO ORIGIN!!One race"
"S0502_C04_023M","Margin of Error!!Foreign born; Entered before 2000!!Foreign-born population!!RACE AND HISPANIC OR LATINO ORIGIN!!One race"
"S0502_C04_024E","Estimate!!Foreign born; Entered before 2000!!Foreign-born population!!RACE AND HISPANIC OR LATINO ORIGIN!!One race!!White"
"S0502_C04_024M","Margin of Error!!Foreign born; Entered before 2000!!Foreign-born population!!RACE AND HISPANIC OR LATINO ORIGIN!!One race!!White"
"S0502_C04_025E","Estimate!!Foreign born; Entered before 2000!!Foreign-born population!!RACE AND HISPANIC OR LATINO ORIGIN!!One race!!Black or African American"
"S0502_C04_025M","Margin of Error!!Foreign born; Entered before 2000!!Foreign-born population!!RACE AND HISPANIC OR LATINO ORIGIN!!One race!!Black or African American"
"S0502_C04_026E","Estimate!!Foreign born; Entered before 2000!!Foreign-born population!!RACE AND HISPANIC OR LATINO ORIGIN!!One race!!American Indian and Alaska Native"
"S0502_C04_026M","Margin of Error!!Foreign born; Entered before 2000!!Foreign-born population!!RACE AND HISPANIC OR LATINO ORIGIN!!One race!!American Indian and Alaska Native"
"S0502_C04_027E","Estimate!!Foreign born; Entered before 2000!!Foreign-born population!!RACE AND HISPANIC OR LATINO ORIGIN!!One race!!Asian"
"S0502_C04_027M","Margin of Error!!Foreign born; Entered before 2000!!Foreign-born population!!RACE AND HISPANIC OR LATINO ORIGIN!!One race!!Asian"
"S0502_C04_028E","Estimate!!Foreign born; Entered before 2000!!Foreign-born population!!RACE AND HISPANIC OR LATINO ORIGIN!!One race!!Native Hawaiian and Other Pacific Islander"
"S0502_C04_028M","Margin of Error!!Foreign born; Entered before 2000!!Foreign-born population!!RACE AND HISPANIC OR LATINO ORIGIN!!One race!!Native Hawaiian and Other Pacific Islander"
"S0502_C04_029E","Estimate!!Foreign born; Entered before 2000!!Foreign-born population!!RACE AND HISPANIC OR LATINO ORIGIN!!One race!!Some other race"
"S0502_C04_029M","Margin of Error!!Foreign born; Entered before 2000!!Foreign-born population!!RACE AND HISPANIC OR LATINO ORIGIN!!One race!!Some other race"
"S0502_C04_030E","Estimate!!Foreign born; Entered before 2000!!Foreign-born population!!RACE AND HISPANIC OR LATINO ORIGIN!!Two or more races"
"S0502_C04_030M","Margin of Error!!Foreign born; Entered before 2000!!Foreign-born population!!RACE AND HISPANIC OR LATINO ORIGIN!!Two or more races"
"S0502_C04_031E","Estimate!!Foreign born; Entered before 2000!!Foreign-born population!!RACE AND HISPANIC OR LATINO ORIGIN!!Hispanic or Latino origin (of any race)"
"S0502_C04_031M","Margin of Error!!Foreign born; Entered before 2000!!Foreign-born population!!RACE AND HISPANIC OR LATINO ORIGIN!!Hispanic or Latino origin (of any race)"
"S0502_C04_032E","Estimate!!Foreign born; Entered before 2000!!Foreign-born population!!RACE AND HISPANIC OR LATINO ORIGIN!!White alone, not Hispanic or Latino"
"S0502_C04_032M","Margin of Error!!Foreign born; Entered before 2000!!Foreign-born population!!RACE AND HISPANIC OR LATINO ORIGIN!!White alone, not Hispanic or Latino"
"S0502_C04_033E","Estimate!!Foreign born; Entered before 2000!!Foreign-born population!!HOUSEHOLD TYPE!!In married-couple family"
"S0502_C04_033M","Margin of Error!!Foreign born; Entered before 2000!!Foreign-born population!!HOUSEHOLD TYPE!!In married-couple family"
"S0502_C04_034E","Estimate!!Foreign born; Entered before 2000!!Foreign-born population!!HOUSEHOLD TYPE!!In other households"
"S0502_C04_034M","Margin of Error!!Foreign born; Entered before 2000!!Foreign-born population!!HOUSEHOLD TYPE!!In other households"
"S0502_C04_035E","Estimate!!Foreign born; Entered before 2000!!Foreign-born population!!Average  household size"
"S0502_C04_035M","Margin of Error!!Foreign born; Entered before 2000!!Foreign-born population!!Average  household size"
"S0502_C04_036E","Estimate!!Foreign born; Entered before 2000!!Foreign-born population!!Average family size"
"S0502_C04_036M","Margin of Error!!Foreign born; Entered before 2000!!Foreign-born population!!Average family size"
"S0502_C04_037E","Estimate!!Foreign born; Entered before 2000!!MARITAL STATUS!!Population 15  years and over"
"S0502_C04_037M","Margin of Error!!Foreign born; Entered before 2000!!MARITAL STATUS!!Population 15  years and over"
"S0502_C04_038E","Estimate!!Foreign born; Entered before 2000!!MARITAL STATUS!!Population 15  years and over!!Never married"
"S0502_C04_038M","Margin of Error!!Foreign born; Entered before 2000!!MARITAL STATUS!!Population 15  years and over!!Never married"
"S0502_C04_039E","Estimate!!Foreign born; Entered before 2000!!MARITAL STATUS!!Population 15  years and over!!Now married, except separated"
"S0502_C04_039M","Margin of Error!!Foreign born; Entered before 2000!!MARITAL STATUS!!Population 15  years and over!!Now married, except separated"
"S0502_C04_040E","Estimate!!Foreign born; Entered before 2000!!MARITAL STATUS!!Population 15  years and over!!Divorced or separated"
"S0502_C04_040M","Margin of Error!!Foreign born; Entered before 2000!!MARITAL STATUS!!Population 15  years and over!!Divorced or separated"
"S0502_C04_041E","Estimate!!Foreign born; Entered before 2000!!MARITAL STATUS!!Population 15  years and over!!Widowed"
"S0502_C04_041M","Margin of Error!!Foreign born; Entered before 2000!!MARITAL STATUS!!Population 15  years and over!!Widowed"
"S0502_C04_042E","Estimate!!Foreign born; Entered before 2000!!SCHOOL ENROLLMENT!!Population 3 years and over enrolled in school"
"S0502_C04_042M","Margin of Error!!Foreign born; Entered before 2000!!SCHOOL ENROLLMENT!!Population 3 years and over enrolled in school"
"S0502_C04_043E","Estimate!!Foreign born; Entered before 2000!!SCHOOL ENROLLMENT!!Population 3 years and over enrolled in school!!Nursery school, preschool"
"S0502_C04_043M","Margin of Error!!Foreign born; Entered before 2000!!SCHOOL ENROLLMENT!!Population 3 years and over enrolled in school!!Nursery school, preschool"
"S0502_C04_044E","Estimate!!Foreign born; Entered before 2000!!SCHOOL ENROLLMENT!!Population 3 years and over enrolled in school!!Elementary school (grades K-8)"
"S0502_C04_044M","Margin of Error!!Foreign born; Entered before 2000!!SCHOOL ENROLLMENT!!Population 3 years and over enrolled in school!!Elementary school (grades K-8)"
"S0502_C04_045E","Estimate!!Foreign born; Entered before 2000!!SCHOOL ENROLLMENT!!Population 3 years and over enrolled in school!!High school (grades 9-12)"
"S0502_C04_045M","Margin of Error!!Foreign born; Entered before 2000!!SCHOOL ENROLLMENT!!Population 3 years and over enrolled in school!!High school (grades 9-12)"
"S0502_C04_046E","Estimate!!Foreign born; Entered before 2000!!SCHOOL ENROLLMENT!!Population 3 years and over enrolled in school!!College or graduate school"
"S0502_C04_046M","Margin of Error!!Foreign born; Entered before 2000!!SCHOOL ENROLLMENT!!Population 3 years and over enrolled in school!!College or graduate school"
"S0502_C04_047E","Estimate!!Foreign born; Entered before 2000!!EDUCATIONAL ATTAINMENT!!Population 25 years and over"
"S0502_C04_047M","Margin of Error!!Foreign born; Entered before 2000!!EDUCATIONAL ATTAINMENT!!Population 25 years and over"
"S0502_C04_048E","Estimate!!Foreign born; Entered before 2000!!EDUCATIONAL ATTAINMENT!!Population 25 years and over!!Less than high school graduate"
"S0502_C04_048M","Margin of Error!!Foreign born; Entered before 2000!!EDUCATIONAL ATTAINMENT!!Population 25 years and over!!Less than high school graduate"
"S0502_C04_049E","Estimate!!Foreign born; Entered before 2000!!EDUCATIONAL ATTAINMENT!!Population 25 years and over!!High school graduate (includes equivalency)"
"S0502_C04_049M","Margin of Error!!Foreign born; Entered before 2000!!EDUCATIONAL ATTAINMENT!!Population 25 years and over!!High school graduate (includes equivalency)"
"S0502_C04_050E","Estimate!!Foreign born; Entered before 2000!!EDUCATIONAL ATTAINMENT!!Population 25 years and over!!Some college or associate's degree"
"S0502_C04_050M","Margin of Error!!Foreign born; Entered before 2000!!EDUCATIONAL ATTAINMENT!!Population 25 years and over!!Some college or associate's degree"
"S0502_C04_051E","Estimate!!Foreign born; Entered before 2000!!EDUCATIONAL ATTAINMENT!!Population 25 years and over!!Bachelor's degree"
"S0502_C04_051M","Margin of Error!!Foreign born; Entered before 2000!!EDUCATIONAL ATTAINMENT!!Population 25 years and over!!Bachelor's degree"
"S0502_C04_052E","Estimate!!Foreign born; Entered before 2000!!EDUCATIONAL ATTAINMENT!!Population 25 years and over!!Graduate or professional degree"
"S0502_C04_052M","Margin of Error!!Foreign born; Entered before 2000!!EDUCATIONAL ATTAINMENT!!Population 25 years and over!!Graduate or professional degree"
"S0502_C04_053E","Estimate!!Foreign born; Entered before 2000!!LANGUAGE SPOKEN AT HOME AND ABILITY TO SPEAK ENGLISH!!Population 5 years and over"
"S0502_C04_053M","Margin of Error!!Foreign born; Entered before 2000!!LANGUAGE SPOKEN AT HOME AND ABILITY TO SPEAK ENGLISH!!Population 5 years and over"
"S0502_C04_054E","Estimate!!Foreign born; Entered before 2000!!LANGUAGE SPOKEN AT HOME AND ABILITY TO SPEAK ENGLISH!!Population 5 years and over!!English only"
"S0502_C04_054M","Margin of Error!!Foreign born; Entered before 2000!!LANGUAGE SPOKEN AT HOME AND ABILITY TO SPEAK ENGLISH!!Population 5 years and over!!English only"
"S0502_C04_055E","Estimate!!Foreign born; Entered before 2000!!LANGUAGE SPOKEN AT HOME AND ABILITY TO SPEAK ENGLISH!!Population 5 years and over!!Language other than English"
"S0502_C04_055M","Margin of Error!!Foreign born; Entered before 2000!!LANGUAGE SPOKEN AT HOME AND ABILITY TO SPEAK ENGLISH!!Population 5 years and over!!Language other than English"
"S0502_C04_056E","Estimate!!Foreign born; Entered before 2000!!LANGUAGE SPOKEN AT HOME AND ABILITY TO SPEAK ENGLISH!!Population 5 years and over!!Language other than English!!Speak English less than "very well""
"S0502_C04_056M","Margin of Error!!Foreign born; Entered before 2000!!LANGUAGE SPOKEN AT HOME AND ABILITY TO SPEAK ENGLISH!!Population 5 years and over!!Language other than English!!Speak English less than "very well""
"S0502_C04_057E","Estimate!!Foreign born; Entered before 2000!!EMPLOYMENT STATUS!!Population 16 years and over"
"S0502_C04_057M","Margin of Error!!Foreign born; Entered before 2000!!EMPLOYMENT STATUS!!Population 16 years and over"
"S0502_C04_058E","Estimate!!Foreign born; Entered before 2000!!EMPLOYMENT STATUS!!Population 16 years and over!!In labor force"
"S0502_C04_058M","Margin of Error!!Foreign born; Entered before 2000!!EMPLOYMENT STATUS!!Population 16 years and over!!In labor force"
"S0502_C04_059E","Estimate!!Foreign born; Entered before 2000!!EMPLOYMENT STATUS!!Population 16 years and over!!In labor force!!Civilian labor force"
"S0502_C04_059M","Margin of Error!!Foreign born; Entered before 2000!!EMPLOYMENT STATUS!!Population 16 years and over!!In labor force!!Civilian labor force"
"S0502_C04_060E","Estimate!!Foreign born; Entered before 2000!!EMPLOYMENT STATUS!!Population 16 years and over!!In labor force!!Civilian labor force!!Employed"
"S0502_C04_060M","Margin of Error!!Foreign born; Entered before 2000!!EMPLOYMENT STATUS!!Population 16 years and over!!In labor force!!Civilian labor force!!Employed"
"S0502_C04_061E","Estimate!!Foreign born; Entered before 2000!!EMPLOYMENT STATUS!!Population 16 years and over!!In labor force!!Civilian labor force!!Unemployed"
"S0502_C04_061M","Margin of Error!!Foreign born; Entered before 2000!!EMPLOYMENT STATUS!!Population 16 years and over!!In labor force!!Civilian labor force!!Unemployed"
"S0502_C04_062E","Estimate!!Foreign born; Entered before 2000!!EMPLOYMENT STATUS!!Population 16 years and over!!In labor force!!Civilian labor force!!Unemployed!!Percent of civilian labor force"
"S0502_C04_062M","Margin of Error!!Foreign born; Entered before 2000!!EMPLOYMENT STATUS!!Population 16 years and over!!In labor force!!Civilian labor force!!Unemployed!!Percent of civilian labor force"
"S0502_C04_063E","Estimate!!Foreign born; Entered before 2000!!EMPLOYMENT STATUS!!Population 16 years and over!!In labor force!!Armed Forces"
"S0502_C04_063M","Margin of Error!!Foreign born; Entered before 2000!!EMPLOYMENT STATUS!!Population 16 years and over!!In labor force!!Armed Forces"
"S0502_C04_064E","Estimate!!Foreign born; Entered before 2000!!EMPLOYMENT STATUS!!Population 16 years and over!!Not in labor force"
"S0502_C04_064M","Margin of Error!!Foreign born; Entered before 2000!!EMPLOYMENT STATUS!!Population 16 years and over!!Not in labor force"
"S0502_C04_065E","Estimate!!Foreign born; Entered before 2000!!Civilian employed population 16 years and over"
"S0502_C04_065M","Margin of Error!!Foreign born; Entered before 2000!!Civilian employed population 16 years and over"
"S0502_C04_066E","Estimate!!Foreign born; Entered before 2000!!Civilian employed population 16 years and over!!CLASS OF WORKER!!Private wage and salary workers"
"S0502_C04_066M","Margin of Error!!Foreign born; Entered before 2000!!Civilian employed population 16 years and over!!CLASS OF WORKER!!Private wage and salary workers"
"S0502_C04_067E","Estimate!!Foreign born; Entered before 2000!!Civilian employed population 16 years and over!!CLASS OF WORKER!!Government workers"
"S0502_C04_067M","Margin of Error!!Foreign born; Entered before 2000!!Civilian employed population 16 years and over!!CLASS OF WORKER!!Government workers"
"S0502_C04_068E","Estimate!!Foreign born; Entered before 2000!!Civilian employed population 16 years and over!!CLASS OF WORKER!!Self-employed workers in own not incorporated business"
"S0502_C04_068M","Margin of Error!!Foreign born; Entered before 2000!!Civilian employed population 16 years and over!!CLASS OF WORKER!!Self-employed workers in own not incorporated business"
"S0502_C04_069E","Estimate!!Foreign born; Entered before 2000!!Civilian employed population 16 years and over!!CLASS OF WORKER!!Unpaid family workers"
"S0502_C04_069M","Margin of Error!!Foreign born; Entered before 2000!!Civilian employed population 16 years and over!!CLASS OF WORKER!!Unpaid family workers"
"S0502_C04_070E","Estimate!!Foreign born; Entered before 2000!!Civilian employed population 16 years and over!!OCCUPATION!!Management, business, science, and arts occupations"
"S0502_C04_070M","Margin of Error!!Foreign born; Entered before 2000!!Civilian employed population 16 years and over!!OCCUPATION!!Management, business, science, and arts occupations"
"S0502_C04_071E","Estimate!!Foreign born; Entered before 2000!!Civilian employed population 16 years and over!!OCCUPATION!!Service occupations"
"S0502_C04_071M","Margin of Error!!Foreign born; Entered before 2000!!Civilian employed population 16 years and over!!OCCUPATION!!Service occupations"
"S0502_C04_072E","Estimate!!Foreign born; Entered before 2000!!Civilian employed population 16 years and over!!OCCUPATION!!Sales and office occupations"
"S0502_C04_072M","Margin of Error!!Foreign born; Entered before 2000!!Civilian employed population 16 years and over!!OCCUPATION!!Sales and office occupations"
"S0502_C04_073E","Estimate!!Foreign born; Entered before 2000!!Civilian employed population 16 years and over!!OCCUPATION!!Natural resources, construction, and maintenance occupations"
"S0502_C04_073M","Margin of Error!!Foreign born; Entered before 2000!!Civilian employed population 16 years and over!!OCCUPATION!!Natural resources, construction, and maintenance occupations"
"S0502_C04_074E","Estimate!!Foreign born; Entered before 2000!!Civilian employed population 16 years and over!!OCCUPATION!!Production, transportation, and material moving occupations"
"S0502_C04_074M","Margin of Error!!Foreign born; Entered before 2000!!Civilian employed population 16 years and over!!OCCUPATION!!Production, transportation, and material moving occupations"
"S0502_C04_075E","Estimate!!Foreign born; Entered before 2000!!Civilian employed population 16 years and over!!INDUSTRY!!Agriculture, forestry, fishing and hunting, and mining"
"S0502_C04_075M","Margin of Error!!Foreign born; Entered before 2000!!Civilian employed population 16 years and over!!INDUSTRY!!Agriculture, forestry, fishing and hunting, and mining"
"S0502_C04_076E","Estimate!!Foreign born; Entered before 2000!!Civilian employed population 16 years and over!!INDUSTRY!!Construction"
"S0502_C04_076M","Margin of Error!!Foreign born; Entered before 2000!!Civilian employed population 16 years and over!!INDUSTRY!!Construction"
"S0502_C04_077E","Estimate!!Foreign born; Entered before 2000!!Civilian employed population 16 years and over!!INDUSTRY!!Manufacturing"
"S0502_C04_077M","Margin of Error!!Foreign born; Entered before 2000!!Civilian employed population 16 years and over!!INDUSTRY!!Manufacturing"
"S0502_C04_078E","Estimate!!Foreign born; Entered before 2000!!Civilian employed population 16 years and over!!INDUSTRY!!Wholesale trade"
"S0502_C04_078M","Margin of Error!!Foreign born; Entered before 2000!!Civilian employed population 16 years and over!!INDUSTRY!!Wholesale trade"
"S0502_C04_079E","Estimate!!Foreign born; Entered before 2000!!Civilian employed population 16 years and over!!INDUSTRY!!Retail trade"
"S0502_C04_079M","Margin of Error!!Foreign born; Entered before 2000!!Civilian employed population 16 years and over!!INDUSTRY!!Retail trade"
"S0502_C04_080E","Estimate!!Foreign born; Entered before 2000!!Civilian employed population 16 years and over!!INDUSTRY!!Transportation and warehousing, and utilities"
"S0502_C04_080M","Margin of Error!!Foreign born; Entered before 2000!!Civilian employed population 16 years and over!!INDUSTRY!!Transportation and warehousing, and utilities"
"S0502_C04_081E","Estimate!!Foreign born; Entered before 2000!!Civilian employed population 16 years and over!!INDUSTRY!!Information"
"S0502_C04_081M","Margin of Error!!Foreign born; Entered before 2000!!Civilian employed population 16 years and over!!INDUSTRY!!Information"
"S0502_C04_082E","Estimate!!Foreign born; Entered before 2000!!Civilian employed population 16 years and over!!INDUSTRY!!Finance and insurance, and real estate and rental and leasing"
"S0502_C04_082M","Margin of Error!!Foreign born; Entered before 2000!!Civilian employed population 16 years and over!!INDUSTRY!!Finance and insurance, and real estate and rental and leasing"
"S0502_C04_083E","Estimate!!Foreign born; Entered before 2000!!Civilian employed population 16 years and over!!INDUSTRY!!Professional, scientific, and management, and administrative and waste management services"
"S0502_C04_083M","Margin of Error!!Foreign born; Entered before 2000!!Civilian employed population 16 years and over!!INDUSTRY!!Professional, scientific, and management, and administrative and waste management services"
"S0502_C04_084E","Estimate!!Foreign born; Entered before 2000!!Civilian employed population 16 years and over!!INDUSTRY!!Educational services, and health care and social assistance"
"S0502_C04_084M","Margin of Error!!Foreign born; Entered before 2000!!Civilian employed population 16 years and over!!INDUSTRY!!Educational services, and health care and social assistance"
"S0502_C04_085E","Estimate!!Foreign born; Entered before 2000!!Civilian employed population 16 years and over!!INDUSTRY!!Arts, entertainment, and recreation, and accommodation and food services"
"S0502_C04_085M","Margin of Error!!Foreign born; Entered before 2000!!Civilian employed population 16 years and over!!INDUSTRY!!Arts, entertainment, and recreation, and accommodation and food services"
"S0502_C04_086E","Estimate!!Foreign born; Entered before 2000!!Civilian employed population 16 years and over!!INDUSTRY!!Other services (except public administration)"
"S0502_C04_086M","Margin of Error!!Foreign born; Entered before 2000!!Civilian employed population 16 years and over!!INDUSTRY!!Other services (except public administration)"
"S0502_C04_087E","Estimate!!Foreign born; Entered before 2000!!Civilian employed population 16 years and over!!INDUSTRY!!Public administration"
"S0502_C04_087M","Margin of Error!!Foreign born; Entered before 2000!!Civilian employed population 16 years and over!!INDUSTRY!!Public administration"
"S0502_C04_088E","Estimate!!Foreign born; Entered before 2000!!EARNINGS IN THE PAST 12 MONTHS (IN 2019 INFLATION-ADJUSTED DOLLARS) FOR FULL-TIME, YEAR-ROUND WORKERS!!Population 16 years and over with earnings"
"S0502_C04_088M","Margin of Error!!Foreign born; Entered before 2000!!EARNINGS IN THE PAST 12 MONTHS (IN 2019 INFLATION-ADJUSTED DOLLARS) FOR FULL-TIME, YEAR-ROUND WORKERS!!Population 16 years and over with earnings"
"S0502_C04_089E","Estimate!!Foreign born; Entered before 2000!!EARNINGS IN THE PAST 12 MONTHS (IN 2019 INFLATION-ADJUSTED DOLLARS) FOR FULL-TIME, YEAR-ROUND WORKERS!!Population 16 years and over with earnings!!$1 to $9,999 or loss"
"S0502_C04_089M","Margin of Error!!Foreign born; Entered before 2000!!EARNINGS IN THE PAST 12 MONTHS (IN 2019 INFLATION-ADJUSTED DOLLARS) FOR FULL-TIME, YEAR-ROUND WORKERS!!Population 16 years and over with earnings!!$1 to $9,999 or loss"
"S0502_C04_090E","Estimate!!Foreign born; Entered before 2000!!EARNINGS IN THE PAST 12 MONTHS (IN 2019 INFLATION-ADJUSTED DOLLARS) FOR FULL-TIME, YEAR-ROUND WORKERS!!Population 16 years and over with earnings!!$10,000 to $14,999"
"S0502_C04_090M","Margin of Error!!Foreign born; Entered before 2000!!EARNINGS IN THE PAST 12 MONTHS (IN 2019 INFLATION-ADJUSTED DOLLARS) FOR FULL-TIME, YEAR-ROUND WORKERS!!Population 16 years and over with earnings!!$10,000 to $14,999"
"S0502_C04_091E","Estimate!!Foreign born; Entered before 2000!!EARNINGS IN THE PAST 12 MONTHS (IN 2019 INFLATION-ADJUSTED DOLLARS) FOR FULL-TIME, YEAR-ROUND WORKERS!!Population 16 years and over with earnings!!$15,000 to $24,999"
"S0502_C04_091M","Margin of Error!!Foreign born; Entered before 2000!!EARNINGS IN THE PAST 12 MONTHS (IN 2019 INFLATION-ADJUSTED DOLLARS) FOR FULL-TIME, YEAR-ROUND WORKERS!!Population 16 years and over with earnings!!$15,000 to $24,999"
"S0502_C04_092E","Estimate!!Foreign born; Entered before 2000!!EARNINGS IN THE PAST 12 MONTHS (IN 2019 INFLATION-ADJUSTED DOLLARS) FOR FULL-TIME, YEAR-ROUND WORKERS!!Population 16 years and over with earnings!!$25,000 to $34,999"
"S0502_C04_092M","Margin of Error!!Foreign born; Entered before 2000!!EARNINGS IN THE PAST 12 MONTHS (IN 2019 INFLATION-ADJUSTED DOLLARS) FOR FULL-TIME, YEAR-ROUND WORKERS!!Population 16 years and over with earnings!!$25,000 to $34,999"
"S0502_C04_093E","Estimate!!Foreign born; Entered before 2000!!EARNINGS IN THE PAST 12 MONTHS (IN 2019 INFLATION-ADJUSTED DOLLARS) FOR FULL-TIME, YEAR-ROUND WORKERS!!Population 16 years and over with earnings!!$35,000 to $49,999"
"S0502_C04_093M","Margin of Error!!Foreign born; Entered before 2000!!EARNINGS IN THE PAST 12 MONTHS (IN 2019 INFLATION-ADJUSTED DOLLARS) FOR FULL-TIME, YEAR-ROUND WORKERS!!Population 16 years and over with earnings!!$35,000 to $49,999"
"S0502_C04_094E","Estimate!!Foreign born; Entered before 2000!!EARNINGS IN THE PAST 12 MONTHS (IN 2019 INFLATION-ADJUSTED DOLLARS) FOR FULL-TIME, YEAR-ROUND WORKERS!!Population 16 years and over with earnings!!$50,000 to $74,999"
"S0502_C04_094M","Margin of Error!!Foreign born; Entered before 2000!!EARNINGS IN THE PAST 12 MONTHS (IN 2019 INFLATION-ADJUSTED DOLLARS) FOR FULL-TIME, YEAR-ROUND WORKERS!!Population 16 years and over with earnings!!$50,000 to $74,999"
"S0502_C04_095E","Estimate!!Foreign born; Entered before 2000!!EARNINGS IN THE PAST 12 MONTHS (IN 2019 INFLATION-ADJUSTED DOLLARS) FOR FULL-TIME, YEAR-ROUND WORKERS!!Population 16 years and over with earnings!!$75,000 or more"
"S0502_C04_095M","Margin of Error!!Foreign born; Entered before 2000!!EARNINGS IN THE PAST 12 MONTHS (IN 2019 INFLATION-ADJUSTED DOLLARS) FOR FULL-TIME, YEAR-ROUND WORKERS!!Population 16 years and over with earnings!!$75,000 or more"
"S0502_C04_096E","Estimate!!Foreign born; Entered before 2000!!EARNINGS IN THE PAST 12 MONTHS (IN 2019 INFLATION-ADJUSTED DOLLARS) FOR FULL-TIME, YEAR-ROUND WORKERS!!Population 16 years and over with earnings!!Median earnings (dollars) for full-time, year-round workers:!!Male"
"S0502_C04_096M","Margin of Error!!Foreign born; Entered before 2000!!EARNINGS IN THE PAST 12 MONTHS (IN 2019 INFLATION-ADJUSTED DOLLARS) FOR FULL-TIME, YEAR-ROUND WORKERS!!Population 16 years and over with earnings!!Median earnings (dollars) for full-time, year-round workers:!!Male"
"S0502_C04_097E","Estimate!!Foreign born; Entered before 2000!!EARNINGS IN THE PAST 12 MONTHS (IN 2019 INFLATION-ADJUSTED DOLLARS) FOR FULL-TIME, YEAR-ROUND WORKERS!!Population 16 years and over with earnings!!Median earnings (dollars) for full-time, year-round workers:!!Female"
"S0502_C04_097M","Margin of Error!!Foreign born; Entered before 2000!!EARNINGS IN THE PAST 12 MONTHS (IN 2019 INFLATION-ADJUSTED DOLLARS) FOR FULL-TIME, YEAR-ROUND WORKERS!!Population 16 years and over with earnings!!Median earnings (dollars) for full-time, year-round workers:!!Female"
"S0502_C04_098E","Estimate!!Foreign born; Entered before 2000!!INCOME IN THE PAST 12 MONTHS (IN 2019 INFLATION-ADJUSTED DOLLARS)!!Households"
"S0502_C04_098M","Margin of Error!!Foreign born; Entered before 2000!!INCOME IN THE PAST 12 MONTHS (IN 2019 INFLATION-ADJUSTED DOLLARS)!!Households"
"S0502_C04_099E","Estimate!!Foreign born; Entered before 2000!!INCOME IN THE PAST 12 MONTHS (IN 2019 INFLATION-ADJUSTED DOLLARS)!!Households!!With earnings"
"S0502_C04_099M","Margin of Error!!Foreign born; Entered before 2000!!INCOME IN THE PAST 12 MONTHS (IN 2019 INFLATION-ADJUSTED DOLLARS)!!Households!!With earnings"
