"GEO_ID","id"
"S0502_C03_027E","Foreign born; Entered 2000 to 2009!!Estimate!!RACE AND HISPANIC OR LATINO ORIGIN!!One race!!Asian"
"S0502_C03_027M","Foreign born; Entered 2000 to 2009!!Margin of Error!!RACE AND HISPANIC OR LATINO ORIGIN!!One race!!Asian"
"S0502_C03_028E","Foreign born; Entered 2000 to 2009!!Estimate!!RACE AND HISPANIC OR LATINO ORIGIN!!One race!!Native Hawaiian and Other Pacific Islander"
"S0502_C03_028M","Foreign born; Entered 2000 to 2009!!Margin of Error!!RACE AND HISPANIC OR LATINO ORIGIN!!One race!!Native Hawaiian and Other Pacific Islander"
"S0502_C03_029E","Foreign born; Entered 2000 to 2009!!Estimate!!RACE AND HISPANIC OR LATINO ORIGIN!!One race!!Some other race"
"S0502_C03_029M","Foreign born; Entered 2000 to 2009!!Margin of Error!!RACE AND HISPANIC OR LATINO ORIGIN!!One race!!Some other race"
"S0502_C03_030E","Foreign born; Entered 2000 to 2009!!Estimate!!RACE AND HISPANIC OR LATINO ORIGIN!!Two or more races"
"S0502_C03_030M","Foreign born; Entered 2000 to 2009!!Margin of Error!!RACE AND HISPANIC OR LATINO ORIGIN!!Two or more races"
"S0502_C03_031E","Foreign born; Entered 2000 to 2009!!Estimate!!Hispanic or Latino origin (of any race)"
"S0502_C03_031M","Foreign born; Entered 2000 to 2009!!Margin of Error!!Hispanic or Latino origin (of any race)"
"S0502_C03_032E","Foreign born; Entered 2000 to 2009!!Estimate!!White alone, not Hispanic or Latino"
"S0502_C03_032M","Foreign born; Entered 2000 to 2009!!Margin of Error!!White alone, not Hispanic or Latino"
"S0502_C03_033E","Foreign born; Entered 2000 to 2009!!Estimate!!HOUSEHOLD TYPE!!In married-couple family"
"S0502_C03_033M","Foreign born; Entered 2000 to 2009!!Margin of Error!!HOUSEHOLD TYPE!!In married-couple family"
"S0502_C03_034E","Foreign born; Entered 2000 to 2009!!Estimate!!HOUSEHOLD TYPE!!In other households"
"S0502_C03_034M","Foreign born; Entered 2000 to 2009!!Margin of Error!!HOUSEHOLD TYPE!!In other households"
"S0502_C03_035E","Foreign born; Entered 2000 to 2009!!Estimate!!Average household size"
"S0502_C03_035M","Foreign born; Entered 2000 to 2009!!Margin of Error!!Average household size"
"S0502_C03_036E","Foreign born; Entered 2000 to 2009!!Estimate!!Average family size"
"S0502_C03_036M","Foreign born; Entered 2000 to 2009!!Margin of Error!!Average family size"
"S0502_C03_037E","Foreign born; Entered 2000 to 2009!!Estimate!!MARITAL STATUS!!Population 15 years and over"
"S0502_C03_037M","Foreign born; Entered 2000 to 2009!!Margin of Error!!MARITAL STATUS!!Population 15 years and over"
"S0502_C03_038E","Foreign born; Entered 2000 to 2009!!Estimate!!MARITAL STATUS!!Population 15 years and over!!Never married"
"S0502_C03_038M","Foreign born; Entered 2000 to 2009!!Margin of Error!!MARITAL STATUS!!Population 15 years and over!!Never married"
"S0502_C03_039E","Foreign born; Entered 2000 to 2009!!Estimate!!MARITAL STATUS!!Population 15 years and over!!Now married, except separated"
"S0502_C03_039M","Foreign born; Entered 2000 to 2009!!Margin of Error!!MARITAL STATUS!!Population 15 years and over!!Now married, except separated"
"S0502_C03_040E","Foreign born; Entered 2000 to 2009!!Estimate!!MARITAL STATUS!!Population 15 years and over!!Divorced or separated"
"S0502_C03_040M","Foreign born; Entered 2000 to 2009!!Margin of Error!!MARITAL STATUS!!Population 15 years and over!!Divorced or separated"
"S0502_C03_041E","Foreign born; Entered 2000 to 2009!!Estimate!!MARITAL STATUS!!Population 15 years and over!!Widowed"
"S0502_C03_041M","Foreign born; Entered 2000 to 2009!!Margin of Error!!MARITAL STATUS!!Population 15 years and over!!Widowed"
"S0502_C03_042E","Foreign born; Entered 2000 to 2009!!Estimate!!SCHOOL ENROLLMENT!!Population 3 years and over enrolled in school"
"S0502_C03_042M","Foreign born; Entered 2000 to 2009!!Margin of Error!!SCHOOL ENROLLMENT!!Population 3 years and over enrolled in school"
"S0502_C03_043E","Foreign born; Entered 2000 to 2009!!Estimate!!SCHOOL ENROLLMENT!!Population 3 years and over enrolled in school!!Nursery school, preschool"
"S0502_C03_043M","Foreign born; Entered 2000 to 2009!!Margin of Error!!SCHOOL ENROLLMENT!!Population 3 years and over enrolled in school!!Nursery school, preschool"
"S0502_C03_044E","Foreign born; Entered 2000 to 2009!!Estimate!!SCHOOL ENROLLMENT!!Population 3 years and over enrolled in school!!Elementary school (grades K-8)"
"S0502_C03_044M","Foreign born; Entered 2000 to 2009!!Margin of Error!!SCHOOL ENROLLMENT!!Population 3 years and over enrolled in school!!Elementary school (grades K-8)"
"S0502_C03_045E","Foreign born; Entered 2000 to 2009!!Estimate!!SCHOOL ENROLLMENT!!Population 3 years and over enrolled in school!!High school (grades 9-12)"
"S0502_C03_045M","Foreign born; Entered 2000 to 2009!!Margin of Error!!SCHOOL ENROLLMENT!!Population 3 years and over enrolled in school!!High school (grades 9-12)"
"S0502_C03_046E","Foreign born; Entered 2000 to 2009!!Estimate!!SCHOOL ENROLLMENT!!Population 3 years and over enrolled in school!!College or graduate school"
"S0502_C03_046M","Foreign born; Entered 2000 to 2009!!Margin of Error!!SCHOOL ENROLLMENT!!Population 3 years and over enrolled in school!!College or graduate school"
"S0502_C03_047E","Foreign born; Entered 2000 to 2009!!Estimate!!EDUCATIONAL ATTAINMENT!!Population 25 years and over"
"S0502_C03_047M","Foreign born; Entered 2000 to 2009!!Margin of Error!!EDUCATIONAL ATTAINMENT!!Population 25 years and over"
"S0502_C03_048E","Foreign born; Entered 2000 to 2009!!Estimate!!EDUCATIONAL ATTAINMENT!!Population 25 years and over!!Less than high school graduate"
"S0502_C03_048M","Foreign born; Entered 2000 to 2009!!Margin of Error!!EDUCATIONAL ATTAINMENT!!Population 25 years and over!!Less than high school graduate"
"S0502_C03_049E","Foreign born; Entered 2000 to 2009!!Estimate!!EDUCATIONAL ATTAINMENT!!Population 25 years and over!!High school graduate (includes equivalency)"
"S0502_C03_049M","Foreign born; Entered 2000 to 2009!!Margin of Error!!EDUCATIONAL ATTAINMENT!!Population 25 years and over!!High school graduate (includes equivalency)"
"S0502_C03_050E","Foreign born; Entered 2000 to 2009!!Estimate!!EDUCATIONAL ATTAINMENT!!Population 25 years and over!!Some college or associate's degree"
"S0502_C03_050M","Foreign born; Entered 2000 to 2009!!Margin of Error!!EDUCATIONAL ATTAINMENT!!Population 25 years and over!!Some college or associate's degree"
"S0502_C03_051E","Foreign born; Entered 2000 to 2009!!Estimate!!EDUCATIONAL ATTAINMENT!!Population 25 years and over!!Bachelor's degree"
"S0502_C03_051M","Foreign born; Entered 2000 to 2009!!Margin of Error!!EDUCATIONAL ATTAINMENT!!Population 25 years and over!!Bachelor's degree"
"S0502_C03_052E","Foreign born; Entered 2000 to 2009!!Estimate!!EDUCATIONAL ATTAINMENT!!Population 25 years and over!!Graduate or professional degree"
"S0502_C03_052M","Foreign born; Entered 2000 to 2009!!Margin of Error!!EDUCATIONAL ATTAINMENT!!Population 25 years and over!!Graduate or professional degree"
"S0502_C03_053E","Foreign born; Entered 2000 to 2009!!Estimate!!LANGUAGE SPOKEN AT HOME AND ABILITY TO SPEAK ENGLISH!!Population 5 years and over"
"S0502_C03_053M","Foreign born; Entered 2000 to 2009!!Margin of Error!!LANGUAGE SPOKEN AT HOME AND ABILITY TO SPEAK ENGLISH!!Population 5 years and over"
"S0502_C03_054E","Foreign born; Entered 2000 to 2009!!Estimate!!LANGUAGE SPOKEN AT HOME AND ABILITY TO SPEAK ENGLISH!!Population 5 years and over!!English only"
"S0502_C03_054M","Foreign born; Entered 2000 to 2009!!Margin of Error!!LANGUAGE SPOKEN AT HOME AND ABILITY TO SPEAK ENGLISH!!Population 5 years and over!!English only"
"S0502_C03_055E","Foreign born; Entered 2000 to 2009!!Estimate!!LANGUAGE SPOKEN AT HOME AND ABILITY TO SPEAK ENGLISH!!Population 5 years and over!!Language other than English"
"S0502_C03_055M","Foreign born; Entered 2000 to 2009!!Margin of Error!!LANGUAGE SPOKEN AT HOME AND ABILITY TO SPEAK ENGLISH!!Population 5 years and over!!Language other than English"
"S0502_C03_056E","Foreign born; Entered 2000 to 2009!!Estimate!!LANGUAGE SPOKEN AT HOME AND ABILITY TO SPEAK ENGLISH!!Population 5 years and over!!Language other than English!!Speak English less than "very well""
"S0502_C03_056M","Foreign born; Entered 2000 to 2009!!Margin of Error!!LANGUAGE SPOKEN AT HOME AND ABILITY TO SPEAK ENGLISH!!Population 5 years and over!!Language other than English!!Speak English less than "very well""
"S0502_C03_057E","Foreign born; Entered 2000 to 2009!!Estimate!!EMPLOYMENT STATUS!!Population 16 years and over"
"S0502_C03_057M","Foreign born; Entered 2000 to 2009!!Margin of Error!!EMPLOYMENT STATUS!!Population 16 years and over"
"S0502_C03_058E","Foreign born; Entered 2000 to 2009!!Estimate!!EMPLOYMENT STATUS!!Population 16 years and over!!In labor force"
"S0502_C03_058M","Foreign born; Entered 2000 to 2009!!Margin of Error!!EMPLOYMENT STATUS!!Population 16 years and over!!In labor force"
"S0502_C03_059E","Foreign born; Entered 2000 to 2009!!Estimate!!EMPLOYMENT STATUS!!Population 16 years and over!!In labor force!!Civilian labor force"
"S0502_C03_059M","Foreign born; Entered 2000 to 2009!!Margin of Error!!EMPLOYMENT STATUS!!Population 16 years and over!!In labor force!!Civilian labor force"
"S0502_C03_060E","Foreign born; Entered 2000 to 2009!!Estimate!!EMPLOYMENT STATUS!!Population 16 years and over!!In labor force!!Civilian labor force!!Employed"
"S0502_C03_060M","Foreign born; Entered 2000 to 2009!!Margin of Error!!EMPLOYMENT STATUS!!Population 16 years and over!!In labor force!!Civilian labor force!!Employed"
"S0502_C03_061E","Foreign born; Entered 2000 to 2009!!Estimate!!EMPLOYMENT STATUS!!Population 16 years and over!!In labor force!!Civilian labor force!!Unemployed"
"S0502_C03_061M","Foreign born; Entered 2000 to 2009!!Margin of Error!!EMPLOYMENT STATUS!!Population 16 years and over!!In labor force!!Civilian labor force!!Unemployed"
"S0502_C03_062E","Foreign born; Entered 2000 to 2009!!Estimate!!EMPLOYMENT STATUS!!Population 16 years and over!!In labor force!!Civilian labor force!!Unemployed!!Percent of civilian labor force"
"S0502_C03_062M","Foreign born; Entered 2000 to 2009!!Margin of Error!!EMPLOYMENT STATUS!!Population 16 years and over!!In labor force!!Civilian labor force!!Unemployed!!Percent of civilian labor force"
"S0502_C03_063E","Foreign born; Entered 2000 to 2009!!Estimate!!EMPLOYMENT STATUS!!Population 16 years and over!!In labor force!!Armed Forces"
"S0502_C03_063M","Foreign born; Entered 2000 to 2009!!Margin of Error!!EMPLOYMENT STATUS!!Population 16 years and over!!In labor force!!Armed Forces"
"S0502_C03_064E","Foreign born; Entered 2000 to 2009!!Estimate!!EMPLOYMENT STATUS!!Population 16 years and over!!Not in labor force"
"S0502_C03_064M","Foreign born; Entered 2000 to 2009!!Margin of Error!!EMPLOYMENT STATUS!!Population 16 years and over!!Not in labor force"
"S0502_C03_065E","Foreign born; Entered 2000 to 2009!!Estimate!!Civilian employed population 16 years and over"
"S0502_C03_065M","Foreign born; Entered 2000 to 2009!!Margin of Error!!Civilian employed population 16 years and over"
"S0502_C03_066E","Foreign born; Entered 2000 to 2009!!Estimate!!Civilian employed population 16 years and over!!CLASS OF WORKER!!Private wage and salary workers"
"S0502_C03_066M","Foreign born; Entered 2000 to 2009!!Margin of Error!!Civilian employed population 16 years and over!!CLASS OF WORKER!!Private wage and salary workers"
"S0502_C03_067E","Foreign born; Entered 2000 to 2009!!Estimate!!Civilian employed population 16 years and over!!CLASS OF WORKER!!Government workers"
"S0502_C03_067M","Foreign born; Entered 2000 to 2009!!Margin of Error!!Civilian employed population 16 years and over!!CLASS OF WORKER!!Government workers"
"S0502_C03_068E","Foreign born; Entered 2000 to 2009!!Estimate!!Civilian employed population 16 years and over!!CLASS OF WORKER!!Self-employed workers in own not incorporated business"
"S0502_C03_068M","Foreign born; Entered 2000 to 2009!!Margin of Error!!Civilian employed population 16 years and over!!CLASS OF WORKER!!Self-employed workers in own not incorporated business"
"S0502_C03_069E","Foreign born; Entered 2000 to 2009!!Estimate!!Civilian employed population 16 years and over!!CLASS OF WORKER!!Unpaid family workers"
"S0502_C03_069M","Foreign born; Entered 2000 to 2009!!Margin of Error!!Civilian employed population 16 years and over!!CLASS OF WORKER!!Unpaid family workers"
"S0502_C03_070E","Foreign born; Entered 2000 to 2009!!Estimate!!OCCUPATION!!Management, business, science, and arts occupations"
"S0502_C03_070M","Foreign born; Entered 2000 to 2009!!Margin of Error!!OCCUPATION!!Management, business, science, and arts occupations"
"S0502_C03_071E","Foreign born; Entered 2000 to 2009!!Estimate!!OCCUPATION!!Service occupations"
"S0502_C03_071M","Foreign born; Entered 2000 to 2009!!Margin of Error!!OCCUPATION!!Service occupations"
"S0502_C03_072E","Foreign born; Entered 2000 to 2009!!Estimate!!OCCUPATION!!Sales and office occupations"
"S0502_C03_072M","Foreign born; Entered 2000 to 2009!!Margin of Error!!OCCUPATION!!Sales and office occupations"
"S0502_C03_073E","Foreign born; Entered 2000 to 2009!!Estimate!!OCCUPATION!!Natural resources, construction, and maintenance occupations"
"S0502_C03_073M","Foreign born; Entered 2000 to 2009!!Margin of Error!!OCCUPATION!!Natural resources, construction, and maintenance occupations"
"S0502_C03_074E","Foreign born; Entered 2000 to 2009!!Estimate!!OCCUPATION!!Production, transportation, and material moving occupations"
"S0502_C03_074M","Foreign born; Entered 2000 to 2009!!Margin of Error!!OCCUPATION!!Production, transportation, and material moving occupations"
"S0502_C03_075E","Foreign born; Entered 2000 to 2009!!Estimate!!INDUSTRY!!Agriculture, forestry, fishing and hunting, and mining"
"S0502_C03_075M","Foreign born; Entered 2000 to 2009!!Margin of Error!!INDUSTRY!!Agriculture, forestry, fishing and hunting, and mining"
"S0502_C03_076E","Foreign born; Entered 2000 to 2009!!Estimate!!INDUSTRY!!Construction"
"S0502_C03_076M","Foreign born; Entered 2000 to 2009!!Margin of Error!!INDUSTRY!!Construction"
"S0502_C03_077E","Foreign born; Entered 2000 to 2009!!Estimate!!INDUSTRY!!Manufacturing"
"S0502_C03_077M","Foreign born; Entered 2000 to 2009!!Margin of Error!!INDUSTRY!!Manufacturing"
"S0502_C03_078E","Foreign born; Entered 2000 to 2009!!Estimate!!INDUSTRY!!Wholesale trade"
"S0502_C03_078M","Foreign born; Entered 2000 to 2009!!Margin of Error!!INDUSTRY!!Wholesale trade"
"S0502_C03_079E","Foreign born; Entered 2000 to 2009!!Estimate!!INDUSTRY!!Retail trade"
"S0502_C03_079M","Foreign born; Entered 2000 to 2009!!Margin of Error!!INDUSTRY!!Retail trade"
"S0502_C03_080E","Foreign born; Entered 2000 to 2009!!Estimate!!INDUSTRY!!Transportation and warehousing, and utilities"
"S0502_C03_080M","Foreign born; Entered 2000 to 2009!!Margin of Error!!INDUSTRY!!Transportation and warehousing, and utilities"
"S0502_C03_081E","Foreign born; Entered 2000 to 2009!!Estimate!!INDUSTRY!!Information"
"S0502_C03_081M","Foreign born; Entered 2000 to 2009!!Margin of Error!!INDUSTRY!!Information"
"S0502_C03_082E","Foreign born; Entered 2000 to 2009!!Estimate!!INDUSTRY!!Finance and insurance, and real estate and rental and leasing"
"S0502_C03_082M","Foreign born; Entered 2000 to 2009!!Margin of Error!!INDUSTRY!!Finance and insurance, and real estate and rental and leasing"
"S0502_C03_083E","Foreign born; Entered 2000 to 2009!!Estimate!!INDUSTRY!!Professional, scientific, and management, and administrative and waste management services"
"S0502_C03_083M","Foreign born; Entered 2000 to 2009!!Margin of Error!!INDUSTRY!!Professional, scientific, and management, and administrative and waste management services"
"S0502_C03_084E","Foreign born; Entered 2000 to 2009!!Estimate!!INDUSTRY!!Educational services, and health care and social assistance"
"S0502_C03_084M","Foreign born; Entered 2000 to 2009!!Margin of Error!!INDUSTRY!!Educational services, and health care and social assistance"
"S0502_C03_085E","Foreign born; Entered 2000 to 2009!!Estimate!!INDUSTRY!!Arts, entertainment, and recreation, and accommodation and food services"
"S0502_C03_085M","Foreign born; Entered 2000 to 2009!!Margin of Error!!INDUSTRY!!Arts, entertainment, and recreation, and accommodation and food services"
"S0502_C03_086E","Foreign born; Entered 2000 to 2009!!Estimate!!INDUSTRY!!Other services (except public administration)"
"S0502_C03_086M","Foreign born; Entered 2000 to 2009!!Margin of Error!!INDUSTRY!!Other services (except public administration)"
"S0502_C03_087E","Foreign born; Entered 2000 to 2009!!Estimate!!INDUSTRY!!Public administration"
"S0502_C03_087M","Foreign born; Entered 2000 to 2009!!Margin of Error!!INDUSTRY!!Public administration"
"S0502_C03_088E","Foreign born; Entered 2000 to 2009!!Estimate!!EARNINGS IN THE PAST 12 MONTHS (IN 2016 INFLATION-ADJUSTED DOLLARS) FOR FULL-TIME, YEAR-ROUND WORKERS!!Population 16 years and over with earnings"
"S0502_C03_088M","Foreign born; Entered 2000 to 2009!!Margin of Error!!EARNINGS IN THE PAST 12 MONTHS (IN 2016 INFLATION-ADJUSTED DOLLARS) FOR FULL-TIME, YEAR-ROUND WORKERS!!Population 16 years and over with earnings"
"S0502_C03_089E","Foreign born; Entered 2000 to 2009!!Estimate!!EARNINGS IN THE PAST 12 MONTHS (IN 2016 INFLATION-ADJUSTED DOLLARS) FOR FULL-TIME, YEAR-ROUND WORKERS!!Population 16 years and over with earnings!!$1 to $9,999 or loss"
"S0502_C03_089M","Foreign born; Entered 2000 to 2009!!Margin of Error!!EARNINGS IN THE PAST 12 MONTHS (IN 2016 INFLATION-ADJUSTED DOLLARS) FOR FULL-TIME, YEAR-ROUND WORKERS!!Population 16 years and over with earnings!!$1 to $9,999 or loss"
"S0502_C03_090E","Foreign born; Entered 2000 to 2009!!Estimate!!EARNINGS IN THE PAST 12 MONTHS (IN 2016 INFLATION-ADJUSTED DOLLARS) FOR FULL-TIME, YEAR-ROUND WORKERS!!Population 16 years and over with earnings!!$10,000 to $14,999"
"S0502_C03_090M","Foreign born; Entered 2000 to 2009!!Margin of Error!!EARNINGS IN THE PAST 12 MONTHS (IN 2016 INFLATION-ADJUSTED DOLLARS) FOR FULL-TIME, YEAR-ROUND WORKERS!!Population 16 years and over with earnings!!$10,000 to $14,999"
"S0502_C03_091E","Foreign born; Entered 2000 to 2009!!Estimate!!EARNINGS IN THE PAST 12 MONTHS (IN 2016 INFLATION-ADJUSTED DOLLARS) FOR FULL-TIME, YEAR-ROUND WORKERS!!Population 16 years and over with earnings!!$15,000 to $24,999"
"S0502_C03_091M","Foreign born; Entered 2000 to 2009!!Margin of Error!!EARNINGS IN THE PAST 12 MONTHS (IN 2016 INFLATION-ADJUSTED DOLLARS) FOR FULL-TIME, YEAR-ROUND WORKERS!!Population 16 years and over with earnings!!$15,000 to $24,999"
"S0502_C03_092E","Foreign born; Entered 2000 to 2009!!Estimate!!EARNINGS IN THE PAST 12 MONTHS (IN 2016 INFLATION-ADJUSTED DOLLARS) FOR FULL-TIME, YEAR-ROUND WORKERS!!Population 16 years and over with earnings!!$25,000 to $34,999"
"S0502_C03_092M","Foreign born; Entered 2000 to 2009!!Margin of Error!!EARNINGS IN THE PAST 12 MONTHS (IN 2016 INFLATION-ADJUSTED DOLLARS) FOR FULL-TIME, YEAR-ROUND WORKERS!!Population 16 years and over with earnings!!$25,000 to $34,999"
"S0502_C03_093E","Foreign born; Entered 2000 to 2009!!Estimate!!EARNINGS IN THE PAST 12 MONTHS (IN 2016 INFLATION-ADJUSTED DOLLARS) FOR FULL-TIME, YEAR-ROUND WORKERS!!Population 16 years and over with earnings!!$35,000 to $49,999"
"S0502_C03_093M","Foreign born; Entered 2000 to 2009!!Margin of Error!!EARNINGS IN THE PAST 12 MONTHS (IN 2016 INFLATION-ADJUSTED DOLLARS) FOR FULL-TIME, YEAR-ROUND WORKERS!!Population 16 years and over with earnings!!$35,000 to $49,999"
"S0502_C03_094E","Foreign born; Entered 2000 to 2009!!Estimate!!EARNINGS IN THE PAST 12 MONTHS (IN 2016 INFLATION-ADJUSTED DOLLARS) FOR FULL-TIME, YEAR-ROUND WORKERS!!Population 16 years and over with earnings!!$50,000 to $74,999"
"S0502_C03_094M","Foreign born; Entered 2000 to 2009!!Margin of Error!!EARNINGS IN THE PAST 12 MONTHS (IN 2016 INFLATION-ADJUSTED DOLLARS) FOR FULL-TIME, YEAR-ROUND WORKERS!!Population 16 years and over with earnings!!$50,000 to $74,999"
"S0502_C03_095E","Foreign born; Entered 2000 to 2009!!Estimate!!EARNINGS IN THE PAST 12 MONTHS (IN 2016 INFLATION-ADJUSTED DOLLARS) FOR FULL-TIME, YEAR-ROUND WORKERS!!Population 16 years and over with earnings!!$75,000 or more"
"S0502_C03_095M","Foreign born; Entered 2000 to 2009!!Margin of Error!!EARNINGS IN THE PAST 12 MONTHS (IN 2016 INFLATION-ADJUSTED DOLLARS) FOR FULL-TIME, YEAR-ROUND WORKERS!!Population 16 years and over with earnings!!$75,000 or more"
"S0502_C03_096E","Foreign born; Entered 2000 to 2009!!Estimate!!Median earnings (dollars) for full-time, year-round workers!!Male"
"S0502_C03_096M","Foreign born; Entered 2000 to 2009!!Margin of Error!!Median earnings (dollars) for full-time, year-round workers!!Male"
"S0502_C03_097E","Foreign born; Entered 2000 to 2009!!Estimate!!Median earnings (dollars) for full-time, year-round workers!!Female"
"S0502_C03_097M","Foreign born; Entered 2000 to 2009!!Margin of Error!!Median earnings (dollars) for full-time, year-round workers!!Female"
"S0502_C03_098E","Foreign born; Entered 2000 to 2009!!Estimate!!INCOME IN THE PAST 12 MONTHS (IN 2016 INFLATION-ADJUSTED DOLLARS)!!Households"
"S0502_C03_098M","Foreign born; Entered 2000 to 2009!!Margin of Error!!INCOME IN THE PAST 12 MONTHS (IN 2016 INFLATION-ADJUSTED DOLLARS)!!Households"
"S0502_C03_099E","Foreign born; Entered 2000 to 2009!!Estimate!!INCOME IN THE PAST 12 MONTHS (IN 2016 INFLATION-ADJUSTED DOLLARS)!!Households!!With earnings"
"S0502_C03_099M","Foreign born; Entered 2000 to 2009!!Margin of Error!!INCOME IN THE PAST 12 MONTHS (IN 2016 INFLATION-ADJUSTED DOLLARS)!!Households!!With earnings"
"S0502_C03_100E","Foreign born; Entered 2000 to 2009!!Estimate!!INCOME IN THE PAST 12 MONTHS (IN 2016 INFLATION-ADJUSTED DOLLARS)!!Households!!With earnings!!Mean earnings (dollars)"
"S0502_C03_100M","Foreign born; Entered 2000 to 2009!!Margin of Error!!INCOME IN THE PAST 12 MONTHS (IN 2016 INFLATION-ADJUSTED DOLLARS)!!Households!!With earnings!!Mean earnings (dollars)"
"S0502_C03_101E","Foreign born; Entered 2000 to 2009!!Estimate!!INCOME IN THE PAST 12 MONTHS (IN 2016 INFLATION-ADJUSTED DOLLARS)!!Households!!With Social Security income"
"S0502_C03_101M","Foreign born; Entered 2000 to 2009!!Margin of Error!!INCOME IN THE PAST 12 MONTHS (IN 2016 INFLATION-ADJUSTED DOLLARS)!!Households!!With Social Security income"
"S0502_C03_102E","Foreign born; Entered 2000 to 2009!!Estimate!!INCOME IN THE PAST 12 MONTHS (IN 2016 INFLATION-ADJUSTED DOLLARS)!!Households!!With Social Security income!!Mean Social Security income (dollars)"
"S0502_C03_102M","Foreign born; Entered 2000 to 2009!!Margin of Error!!INCOME IN THE PAST 12 MONTHS (IN 2016 INFLATION-ADJUSTED DOLLARS)!!Households!!With Social Security income!!Mean Social Security income (dollars)"
"S0502_C03_103E","Foreign born; Entered 2000 to 2009!!Estimate!!INCOME IN THE PAST 12 MONTHS (IN 2016 INFLATION-ADJUSTED DOLLARS)!!Households!!With Supplemental Security Income"
"S0502_C03_103M","Foreign born; Entered 2000 to 2009!!Margin of Error!!INCOME IN THE PAST 12 MONTHS (IN 2016 INFLATION-ADJUSTED DOLLARS)!!Households!!With Supplemental Security Income"
"S0502_C03_104E","Foreign born; Entered 2000 to 2009!!Estimate!!INCOME IN THE PAST 12 MONTHS (IN 2016 INFLATION-ADJUSTED DOLLARS)!!Households!!With Supplemental Security Income!!Mean Supplemental Security Income (dollars)"
"S0502_C03_104M","Foreign born; Entered 2000 to 2009!!Margin of Error!!INCOME IN THE PAST 12 MONTHS (IN 2016 INFLATION-ADJUSTED DOLLARS)!!Households!!With Supplemental Security Income!!Mean Supplemental Security Income (dollars)"
"S0502_C03_105E","Foreign born; Entered 2000 to 2009!!Estimate!!INCOME IN THE PAST 12 MONTHS (IN 2016 INFLATION-ADJUSTED DOLLARS)!!Households!!With cash public assistance income"
"S0502_C03_105M","Foreign born; Entered 2000 to 2009!!Margin of Error!!INCOME IN THE PAST 12 MONTHS (IN 2016 INFLATION-ADJUSTED DOLLARS)!!Households!!With cash public assistance income"
"S0502_C03_106E","Foreign born; Entered 2000 to 2009!!Estimate!!INCOME IN THE PAST 12 MONTHS (IN 2016 INFLATION-ADJUSTED DOLLARS)!!Households!!With cash public assistance income!!Mean cash public assistance income (dollars)"
"S0502_C03_106M","Foreign born; Entered 2000 to 2009!!Margin of Error!!INCOME IN THE PAST 12 MONTHS (IN 2016 INFLATION-ADJUSTED DOLLARS)!!Households!!With cash public assistance income!!Mean cash public assistance income (dollars)"
"S0502_C03_107E","Foreign born; Entered 2000 to 2009!!Estimate!!INCOME IN THE PAST 12 MONTHS (IN 2016 INFLATION-ADJUSTED DOLLARS)!!Households!!With retirement income"
"S0502_C03_107M","Foreign born; Entered 2000 to 2009!!Margin of Error!!INCOME IN THE PAST 12 MONTHS (IN 2016 INFLATION-ADJUSTED DOLLARS)!!Households!!With retirement income"
"S0502_C03_108E","Foreign born; Entered 2000 to 2009!!Estimate!!INCOME IN THE PAST 12 MONTHS (IN 2016 INFLATION-ADJUSTED DOLLARS)!!Households!!With retirement income!!Mean retirement income (dollars)"
"S0502_C03_108M","Foreign born; Entered 2000 to 2009!!Margin of Error!!INCOME IN THE PAST 12 MONTHS (IN 2016 INFLATION-ADJUSTED DOLLARS)!!Households!!With retirement income!!Mean retirement income (dollars)"
"S0502_C03_109E","Foreign born; Entered 2000 to 2009!!Estimate!!INCOME IN THE PAST 12 MONTHS (IN 2016 INFLATION-ADJUSTED DOLLARS)!!Households!!With Food Stamp/SNAP benefits"
"S0502_C03_109M","Foreign born; Entered 2000 to 2009!!Margin of Error!!INCOME IN THE PAST 12 MONTHS (IN 2016 INFLATION-ADJUSTED DOLLARS)!!Households!!With Food Stamp/SNAP benefits"
"S0502_C03_110E","Foreign born; Entered 2000 to 2009!!Estimate!!Median Household income (dollars)"
"S0502_C03_110M","Foreign born; Entered 2000 to 2009!!Margin of Error!!Median Household income (dollars)"
"S0502_C03_111E","Foreign born; Entered 2000 to 2009!!Estimate!!Average number of workers per household"
"S0502_C03_111M","Foreign born; Entered 2000 to 2009!!Margin of Error!!Average number of workers per household"
"S0502_C03_112E","Foreign born; Entered 2000 to 2009!!Estimate!!POVERTY STATUS IN THE PAST 12 MONTHS!!Population for whom poverty status is determined"
"S0502_C03_112M","Foreign born; Entered 2000 to 2009!!Margin of Error!!POVERTY STATUS IN THE PAST 12 MONTHS!!Population for whom poverty status is determined"
"S0502_C03_113E","Foreign born; Entered 2000 to 2009!!Estimate!!POVERTY STATUS IN THE PAST 12 MONTHS!!Population for whom poverty status is determined!!Below 100 percent of the poverty level"
"S0502_C03_113M","Foreign born; Entered 2000 to 2009!!Margin of Error!!POVERTY STATUS IN THE PAST 12 MONTHS!!Population for whom poverty status is determined!!Below 100 percent of the poverty level"
"S0502_C03_114E","Foreign born; Entered 2000 to 2009!!Estimate!!POVERTY STATUS IN THE PAST 12 MONTHS!!Population for whom poverty status is determined!!100 to 199 percent of the poverty level"
